Gene,Cell Line,Alanine and Aspartate Metabolism,Aminosugar Metabolism,Arginine and Proline Metabolism,Bile Acid Biosynthesis,Biotin Metabolism,Cholesterol Metabolism,Citric Acid Cycle,CoA Biosynthesis,CoA Catabolism,Cysteine Metabolism,Fatty Acid Metabolism,Fatty acid activation,Fatty acid elongation,Fatty acid oxidation,Fatty acid oxidation_ peroxisome,Folate Metabolism,Galactose metabolism,Glutamate metabolism,Glutathione Metabolism,Glycine_ Serine_ and Threonine Metabolism,Glycolysis/Gluconeogenesis,Glyoxylate and Dicarboxylate Metabolism,Heme Biosynthesis,Heme Degradation,Histidine Metabolism,IMP Biosynthesis,Inositol Phosphate Metabolism,Lysine Metabolism,Methionine Metabolism,N-Glycan Degradation,NAD Metabolism,Nucleic acid degradation,Nucleotide Sugar Metabolism,Oxidative Phosphorylation,Pentose Phosphate Pathway,Pentose and Glucuronate Interconversions,Phenylalanine metabolism,Purine Catabolism,Pyrimidine Biosynthesis,Pyrimidine Catabolism,Pyruvate Metabolism,Salvage Pathway,Sphingolipid Metabolism,Steroid Metabolism,Tetrahydrobiopterin,Thiamine Metabolism,Triacylglycerol Synthesis,Tryptophan metabolism,Tyr_ Phe_ Trp Biosynthesis,Tyrosine metabolism,Ubiquinone Biosynthesis,Urea cycle/amino group metabolism,Valine_ Leucine_ and Isoleucine Metabolism,M_ala__L_e,M_arg__L_e,M_asn__L_e,M_asp__L_e,M_chol_e,M_cys__L_e,M_fol_e,M_glc__D_e,M_gln__L_e,M_glu__L_e,M_gly_e,M_gthox_e,M_gthrd_e,M_h2o_e,M_h_e,M_his__L_e,M_ile__L_e,M_inost_e,M_leu__L_e,M_lys__L_e,M_met__L_e,M_nh4_e,M_o2_e,M_phe__L_e,M_pi_e,M_ser__L_e,M_succ_e,M_thf_e,M_thr__L_e,M_trp__L_e,M_tyr__L_e,M_urea_e,M_val__L_e,M_ala__L_c,M_amp_c,M_arg__L_c,M_asn__L_c,M_asp__L_c,M_atp_c,M_chsterol_c,M_clpn_hs_c,M_cmp_c,M_cys__L_c,M_dag_hs_c,M_damp_c,M_dcmp_c,M_dgmp_c,M_dtmp_c,M_gln__L_c,M_glu__L_c,M_gly_c,M_glygn1_c,M_gmp_c,M_h2o_c,M_his__L_c,M_ile__L_c,M_leu__L_c,M_lpchol_hs_c,M_lys__L_c,M_mag_hs_c,M_met__L_c,M_pa_hs_c,M_pail_hs_c,M_pchol_hs_c,M_pe_hs_c,M_phe__L_c,M_pro__L_c,M_ps_hs_c,M_ser__L_c,M_sphmyln_hs_c,M_tag_hs_c,M_thr__L_c,M_trp__L_c,M_tyr__L_c,M_ump_c,M_val__L_c,M_xolest_hs_c,tot_biom,total_path,kcat,GeneExp,subsys,path_label,TCGA_val,CNV_val,grRatio,TCGA_annot,CNV,SURV
CTPS2,COLO-205,0.020822167,0,2.105389303,0,0,0.010407595,0.769467333,0,0,0.00960365,0.241113639,0,0.03014556,0,0,0.983236517,0,2.4634097,0.764027889,0.5860613,0.559340357,0,0,0,0.0093603,0.009717,4.44E-05,0.010720857,0.012949,0,0.4954956,0,0,1.41802575,-0.002165533,-2.0743255,0,0,0.001735714,7.83E-05,0,0,9.99E-05,0,0.010572,0,0.007711,0.009408381,0.047574,-0.068751698,0,1.6875634,0.011464724,100,100,100,100,100,100,100,100,6,100,100,100,8,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4117,3300,4.169925001,6.304,BN,CA,0.736900168,0.21875,1.0000000,NEUTRAL,LOSS,NEUTRAL
CTPS2,HCC2998,0.026443833,0,1.999578455,0,0,0.009588524,0.599747733,0,0,0.00746335,0.261544944,0,0.0280164,0,0,0.960957414,0,2.4770552,0.764291444,0.532684967,0.619674,0,0,0,0.0097587,0.00903075,4.65E-05,0.010804429,0.0115045,0,0.48679005,0,0,1.26678975,-0.002004733,-0.0077723,0,0,0.001613143,-4.85E-05,0.777777778,0,9.28E-05,0,0.01061,0,0.007166455,0.009416571,0.047745,0.940539395,0,1.68561676,0.010034241,100,100,100,100,100,100,100,100,6,100,100,100,8,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4117,3300,4.169925001,6.708,BN,CA,0.736900168,0.21875,1.0000000,NEUTRAL,LOSS,NEUTRAL
CTPS2,HCT-116,0.018324167,0,0.902324879,0,0,0.010169,0.621574,0,0,0.0049807,0.207430444,0,0.02969412,0,0,1.055374552,0,2.4382091,0.808491111,0.741861967,0.130137,0,0,0,0.0094764,0.0095175,4.50E-05,0.010745238,0.0125285,0,-0.65848535,0,0,1.8853905,-0.002118733,-2.0984915,0,0,0.0017,-5.11E-05,0.024963963,0,9.78E-05,0,0.010583111,0,0.007552545,0.009410667,0.047624,0.345583837,0,1.68757236,0.092605655,100,100,100,100,100,100,100,100,6,100,100,100,8,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4117,3300,4.169925001,4.603,BN,CA,0.736900168,0.21875,1.0000000,NEUTRAL,LOSS,NEUTRAL
CTSA,COLO-205,0.011844333,0,1.274113818,0,0,0.010407595,0.769467333,0,0,0.0025,0.437322667,0,0.0301456,0.202778,0,0.983236517,0,1.786558,0,0.5839182,0.760352357,0,0,0,0.0093603,0.009717,4.44E-05,0.010720857,0.012949,0,-1.0318616,0,0,1.8101115,-0.002165533,-2.0985125,0,0,0.002953286,7.83E-05,-0.777777778,0,9.99E-05,0,0.010572,0,0.007711,0.009408381,0.047574,-0.065702093,0,0.84591272,0.011464724,9,7,4,9,6,6,7,100,12,10,100,10,14,8,100,7,7,4,100,5,2,8,8,8,100,6,100,100,100,100,100,100,11,7,100,3,100,100,100,6,11,9,8,100,10,5,10,7,5,11,100,9,8,8,5,100,100,3,7,9,9,7,9,7,100,100,8,12,100,4,10,100,100,7,12,100,9,1812,1091,9.020424415,10.618,AU,IN,-1.076917439,30,1.0000000,NEUTRAL,GAIN,NEUTRAL
CTSA,HCC2998,0.022307833,0,1.274122939,0,0,0.009588524,0.599747667,0,0,0.0049817,0.395325917,0,0.0280164,0.160554207,0,0.960957414,0,1.7941562,0,0.532684967,0.732355857,0,0,0,0.0097587,0.00903075,4.65E-05,0.010804429,0.0115045,0,-1.03080435,0,0,1.51942925,-0.002004733,-2.0371057,0,0,0.001613143,-4.85E-05,-0.777777778,0,9.28E-05,0,0.01061,0,0.007166455,0.009416571,0.047745,-0.042273907,0,0.84591888,0.010034241,9,7,4,9,6,6,7,100,12,10,100,10,14,8,100,7,7,4,100,5,2,8,8,8,100,6,100,100,100,100,100,100,11,7,100,3,100,100,100,6,11,9,8,100,10,5,10,7,5,11,100,9,8,8,5,100,100,3,7,9,9,7,9,7,100,100,8,12,100,4,10,100,100,7,12,100,9,1812,1091,9.020424415,9.985,AU,IN,-1.076917439,30,1.0000000,NEUTRAL,GAIN,NEUTRAL
CTSA,HCT-116,0.017830833,0,1.274163273,0,0,0.010169,0.529930667,0,0,0.0049807,0.244312889,0,0.0295258,0.138871379,0,1.053387517,0,-0.7349447,0.953884222,0.741861967,0.41922,0,0,0,0.0094764,0.0095175,4.50E-05,0.010745238,0.0125285,0,1.180366,0,0,0.94555025,-0.002118733,-2.0984915,0,0,0.002545714,-5.11E-05,-0.492213333,0,9.78E-05,0,0.010583111,0,0.007552545,0.009410667,0.047624,-0.027392419,0,0.84795256,0.139803241,9,7,4,9,6,6,7,100,12,10,100,10,14,8,100,7,7,4,100,5,2,8,8,8,100,6,100,100,100,100,100,100,11,7,100,3,100,100,100,6,11,9,8,100,10,5,10,7,5,11,100,9,8,8,5,100,100,3,7,9,9,7,9,7,100,100,8,12,100,4,10,100,100,7,12,100,9,1812,1091,9.020424415,8.724,AU,IN,-1.076917439,30,1.0000000,NEUTRAL,GAIN,NEUTRAL
CYBRD1,COLO-205,0.011844333,0,1.274113818,0,0,0.010407595,0.769467333,0,0,0.0025,0.437322667,0,0.0301456,0.202778,0,0.983236517,0,1.786558,0,0.5839182,0.760352357,0,0,0,0.0093603,0.009717,4.44E-05,0.010720857,0.012949,0,-1.0318616,0,0,1.8101115,-0.002165533,-2.0985125,0,0,0.002953286,7.83E-05,-0.777777778,0,9.99E-05,0,0.010572,0,0.007711,0.009408381,0.047574,-0.065702093,0,0.84591272,0.011464724,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,3.548436625,2.314,BR,IN,-1.798898607,0.105263158,1.0000000,NEUTRAL,LOSS,NEUTRAL
CYBRD1,HCC2998,0.022307833,0,1.274122939,0,0,0.009588524,0.599747667,0,0,0.0049817,0.395325917,0,0.0280164,0.160554207,0,0.960957414,0,1.7941562,0,0.532684967,0.732355857,0,0,0,0.0097587,0.00903075,4.65E-05,0.010804429,0.0115045,0,-1.03080435,0,0,1.51942925,-0.002004733,-2.0371057,0,0,0.001613143,-4.85E-05,-0.777777778,0,9.28E-05,0,0.01061,0,0.007166455,0.009416571,0.047745,-0.042273907,0,0.84591888,0.010034241,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,3.548436625,3.859,BR,IN,-1.798898607,0.105263158,1.0000000,NEUTRAL,LOSS,NEUTRAL
CYBRD1,HCT-116,0.017830833,0,1.274163273,0,0,0.010169,0.529930667,0,0,0.0049807,0.244312889,0,0.0295258,0.138871379,0,1.053387517,0,-0.7349447,0.953884222,0.741861967,0.41922,0,0,0,0.0094764,0.0095175,4.50E-05,0.010745238,0.0125285,0,1.180366,0,0,0.94555025,-0.002118733,-2.0984915,0,0,0.002545714,-5.11E-05,-0.492213333,0,9.78E-05,0,0.010583111,0,0.007552545,0.009410667,0.047624,-0.027392419,0,0.84795256,0.139803241,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,3.548436625,5.83,BR,IN,-1.798898607,0.105263158,1.0000000,NEUTRAL,LOSS,NEUTRAL
CYP11A1,COLO-205,0.011844333,0,1.274113818,0,0,0.010407595,0.769467333,0,0,0.0025,0.437322667,0,0.0301456,0.202778,0,0.983236517,0,1.786558,0,0.5839182,0.760352357,0,0,0,0.0093603,0.009717,4.44E-05,0.010720857,0.012949,0,-1.0318616,0,0,1.8101115,-0.002165533,-2.0985125,0,0,0.002953286,7.83E-05,-0.777777778,0,9.99E-05,0,0.010572,0,0.007711,0.009408381,0.047574,-0.065702093,0,0.84591272,0.011464724,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,-0.610433188,2.286,AD,SC,-2.89307306,0.037037037,1.0000000,DOWNREG,LOSS,NEUTRAL
CYP11A1,HCC2998,0.022307833,0,1.274122939,0,0,0.009588524,0.599747667,0,0,0.0049817,0.395325917,0,0.0280164,0.160554207,0,0.960957414,0,1.7941562,0,0.532684967,0.732355857,0,0,0,0.0097587,0.00903075,4.65E-05,0.010804429,0.0115045,0,-1.03080435,0,0,1.51942925,-0.002004733,-2.0371057,0,0,0.001613143,-4.85E-05,-0.777777778,0,9.28E-05,0,0.01061,0,0.007166455,0.009416571,0.047745,-0.042273907,0,0.84591888,0.010034241,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,-0.610433188,2.286,AD,SC,-2.89307306,0.037037037,1.0000000,DOWNREG,LOSS,NEUTRAL
CYP11A1,HCT-116,0.017830833,0,1.274163273,0,0,0.010169,0.529930667,0,0,0.0049807,0.244312889,0,0.0295258,0.138871379,0,1.053387517,0,-0.7349447,0.953884222,0.741861967,0.41922,0,0,0,0.0094764,0.0095175,4.50E-05,0.010745238,0.0125285,0,1.180366,0,0,0.94555025,-0.002118733,-2.0984915,0,0,0.002545714,-5.11E-05,-0.492213333,0,9.78E-05,0,0.010583111,0,0.007552545,0.009410667,0.047624,-0.027392419,0,0.84795256,0.139803241,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,-0.610433188,2.286,AD,SC,-2.89307306,0.037037037,1.0000000,DOWNREG,LOSS,NEUTRAL
CYP1A1,COLO-205,0.011844333,0,1.274113818,0,0,0.010407595,0.769467333,0,0,0.0025,0.437322667,0,0.0301456,0.202778,0,0.983236517,0,1.786558,0,0.5839182,0.760352357,0,0,0,0.0093603,0.009717,4.44E-05,0.010720857,0.012949,0,-1.0318616,0,0,1.8101115,-0.002165533,-2.0985125,0,0,0.002953286,7.83E-05,-0.777777778,0,9.99E-05,0,0.010572,0,0.007711,0.009408381,0.047574,-0.065702093,0,0.84591272,0.011464724,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,-2.370837695,2.286,AX,CA,-1.347882753,0.037037037,1.0000000,NEUTRAL,LOSS,DOWNREG
CYP1A1,HCC2998,0.022307833,0,1.274122939,0,0,0.009588524,0.599747667,0,0,0.0049817,0.395325917,0,0.0280164,0.160554207,0,0.960957414,0,1.7941562,0,0.532684967,0.732355857,0,0,0,0.0097587,0.00903075,4.65E-05,0.010804429,0.0115045,0,-1.03080435,0,0,1.51942925,-0.002004733,-2.0371057,0,0,0.001613143,-4.85E-05,-0.777777778,0,9.28E-05,0,0.01061,0,0.007166455,0.009416571,0.047745,-0.042273907,0,0.84591888,0.010034241,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,-2.370837695,2.524,AX,CA,-1.347882753,0.037037037,1.0000000,NEUTRAL,LOSS,DOWNREG
CYP1A1,HCT-116,0.017830833,0,1.274163273,0,0,0.010169,0.529930667,0,0,0.0049807,0.244312889,0,0.0295258,0.138871379,0,1.053387517,0,-0.7349447,0.953884222,0.741861967,0.41922,0,0,0,0.0094764,0.0095175,4.50E-05,0.010745238,0.0125285,0,1.180366,0,0,0.94555025,-0.002118733,-2.0984915,0,0,0.002545714,-5.11E-05,-0.492213333,0,9.78E-05,0,0.010583111,0,0.007552545,0.009410667,0.047624,-0.027392419,0,0.84795256,0.139803241,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,-2.370837695,2.286,AX,CA,-1.347882753,0.037037037,1.0000000,NEUTRAL,LOSS,DOWNREG
CYP1B1,COLO-205,0.012554583,0,1.274113818,0,0,0.010407595,0.769467333,0,0,0.0025,0.450957472,0,0.03014556,0.168165241,0,0.984877,0,1.7857057,0,0.5839182,0.742495214,0,0,0,0.0093603,0.009717,4.44E-05,0.010720857,0.012949,0,-1.03143545,0,0,1.74737575,-0.002165533,-2.067425,0,0,0.001735714,7.83E-05,-0.777777778,0,9.99E-05,0,0.010572,0,0.007711,0.009408381,0.047574,-0.065760442,0,0.84591272,0.022300379,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,-2.857259828,2.289,AX,CA,-1.609325844,0.000322581,1.0000000,NEUTRAL,LOSS,NEUTRAL
CYP1B1,HCC2998,0.021839583,0,1.274122939,0,0,0.009588524,0.599747733,0,0,0.0049817,0.303081389,0,0.0280164,0,0,0.962603828,0,2.6130495,0.909257222,0.532684967,0.868613143,0,0,0,0.0097587,0.00903075,4.65E-05,0.010804429,0.0115045,0,-0.4982563,0,0,0.96522975,-0.002004733,0.001559,0,0,0.002415714,-4.85E-05,-0.845707111,0,9.28E-05,0,0.01061,0,0.007166455,0.009416571,0.047745,0.438436186,0,0.84591888,0.115720655,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,-2.857259828,2.543,AX,CA,-1.609325844,0.000322581,1.0000000,NEUTRAL,LOSS,NEUTRAL
CYP1B1,HCT-116,0.013696333,0,1.274116455,0,0,0.010169,0.621574,0,0,0.0025,0.422779139,0,0.0295258,0,0,1.053387517,0,1.7161205,0,0.741861967,0.154209393,0,0,0,0.0094764,0.0095175,4.50E-05,0.010745238,0.0125285,0,-1.02260235,0,0,1.8853905,-0.002118733,-1.6055555,0,0,0.002545714,-5.11E-05,2.333333333,0,9.78E-05,0,0.010583111,0,0.007552545,0.009410667,0.047624,-0.051488233,0,0.84591452,0.092401517,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,-2.857259828,2.557,AX,CA,-1.609325844,0.000322581,1.0000000,NEUTRAL,LOSS,NEUTRAL
CYP27A1,COLO-205,0.020822167,0,0.219463152,0,0,0.010407595,0.769467333,0,0,0.00746055,0.229939556,0,0.0301456,0.052289724,0,0.983236517,0,2.4256731,0.722098333,0.5839182,0.591826643,0,0,0,0.0093603,0.009717,4.44E-05,0.010720857,0.012949,0,-0.5733727,0,0,1.50476425,-0.002165533,-0.008515,0,0,0.001735714,7.83E-05,1.524247296,0,9.99E-05,0,0.010572,0,0.007711,0.009408381,0.047574,-0.068751698,0,0.84597584,0.011464724,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,-1.370837694,8.108,BH,NO,-1.20473306,1.8,1.0000000,NEUTRAL,NEUT,NEUTRAL
CYP27A1,HCC2998,0.02230775,0,0.081736606,0,0,0.009588524,0.599747733,0,0,0.0049817,0.201419028,0,0.0280164,0,0,0.960957414,0,2.4969086,0.780836,0.532684967,0.54473275,0,0,0,0.0097587,0.00903075,4.65E-05,0.010804429,0.0115045,0,-0.55576495,0,0,1.26678975,-0.002004733,-0.0077723,0,0,0.001613143,7.27E-05,1.555555556,0,9.28E-05,0,0.01061,0,0.007166455,0.009416571,0.047745,0.437691116,0,0.84795504,0.115914345,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,-1.370837694,2.458,BH,NO,-1.20473306,1.8,1.0000000,NEUTRAL,NEUT,NEUTRAL
CYP27A1,HCT-116,0.018324167,0,0.002134364,0,0,0.010169,0.5299308,0,0,0.0049807,0.266218667,0,0.0295258,0,0,1.053387517,0,-1.1745952,0.709634,0.741861967,0.760998071,0,0,0,0.0094764,0.0095175,4.50E-05,0.010745238,0.0125285,0,1.180366,0,0,1.2782875,-0.002118733,-2.0984915,0,0,0.0017,7.66E-05,-0.777777778,0,9.78E-05,0,0.010583111,0,0.007552545,0.009410667,0.047624,-0.051488233,0,0.84795256,0.140007379,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,-1.370837694,2.703,BH,NO,-1.20473306,1.8,1.0000000,NEUTRAL,NEUT,NEUTRAL
CYP27B1,COLO-205,0.011844333,0,1.274113818,0,0,0.010407595,0.769467333,0,0,0.0025,0.437322667,0,0.0301456,0.202778,0,0.983236517,0,1.786558,0,0.5839182,0.760352357,0,0,0,0.0093603,0.009717,4.44E-05,0.010720857,0.012949,0,-1.0318616,0,0,1.8101115,-0.002165533,-2.0985125,0,0,0.002953286,7.83E-05,-0.777777778,0,9.99E-05,0,0.010572,0,0.007711,0.009408381,0.047574,-0.065702093,0,0.84591272,0.011464724,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,3.548436625,3.961,BH,NO,1.743308369,1.363636364,1.0000000,NEUTRAL,NEUT,NEUTRAL
CYP27B1,HCC2998,0.022307833,0,1.274122939,0,0,0.009588524,0.599747667,0,0,0.0049817,0.395325917,0,0.0280164,0.160554207,0,0.960957414,0,1.7941562,0,0.532684967,0.732355857,0,0,0,0.0097587,0.00903075,4.65E-05,0.010804429,0.0115045,0,-1.03080435,0,0,1.51942925,-0.002004733,-2.0371057,0,0,0.001613143,-4.85E-05,-0.777777778,0,9.28E-05,0,0.01061,0,0.007166455,0.009416571,0.047745,-0.042273907,0,0.84591888,0.010034241,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,3.548436625,2.384,BH,NO,1.743308369,1.363636364,1.0000000,NEUTRAL,NEUT,NEUTRAL
CYP27B1,HCT-116,0.017830833,0,1.274163273,0,0,0.010169,0.529930667,0,0,0.0049807,0.244312889,0,0.0295258,0.138871379,0,1.053387517,0,-0.7349447,0.953884222,0.741861967,0.41922,0,0,0,0.0094764,0.0095175,4.50E-05,0.010745238,0.0125285,0,1.180366,0,0,0.94555025,-0.002118733,-2.0984915,0,0,0.002545714,-5.11E-05,-0.492213333,0,9.78E-05,0,0.010583111,0,0.007552545,0.009410667,0.047624,-0.027392419,0,0.84795256,0.139803241,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,3,100,100,100,100,100,100,100,100,100,100,4400,3203,3.548436625,4.321,BH,NO,1.743308369,1.363636364,1.0000000,NEUTRAL,NEUT,NEUTRAL
CYP2C19,COLO-205,0.011844333,0,1.274113818,0,0,0.010407595,0.769467333,0,0,0.0025,0.437322667,0,0.0301456,0.202778,0,0.983236517,0,1.786558,0,0.5839182,0.760352357,0,0,0,0.0093603,0.009717,4.44E-05,0.010720857,0.012949,0,-1.0318616,0,0,1.8101115,-0.002165533,-2.0985125,0,0,0.002953286,7.83E-05,-0.777777778,0,9.99E-05,0,0.010572,0,0.007711,0.009408381,0.047574,-0.065702093,0,0.84591272,0.011464724,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,0.102098183,2.286,AX,CA,-1.89619915,0.125,1.0000000,NEUTRAL,LOSS,NEUTRAL
CYP2C19,HCC2998,0.022307833,0,1.274122939,0,0,0.009588524,0.599747667,0,0,0.0049817,0.395325917,0,0.0280164,0.160554207,0,0.960957414,0,1.7941562,0,0.532684967,0.732355857,0,0,0,0.0097587,0.00903075,4.65E-05,0.010804429,0.0115045,0,-1.03080435,0,0,1.51942925,-0.002004733,-2.0371057,0,0,0.001613143,-4.85E-05,-0.777777778,0,9.28E-05,0,0.01061,0,0.007166455,0.009416571,0.047745,-0.042273907,0,0.84591888,0.010034241,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,0.102098183,2.295,AX,CA,-1.89619915,0.125,1.0000000,NEUTRAL,LOSS,NEUTRAL
CYP2C19,HCT-116,0.017830833,0,1.274163273,0,0,0.010169,0.529930667,0,0,0.0049807,0.244312889,0,0.0295258,0.138871379,0,1.053387517,0,-0.7349447,0.953884222,0.741861967,0.41922,0,0,0,0.0094764,0.0095175,4.50E-05,0.010745238,0.0125285,0,1.180366,0,0,0.94555025,-0.002118733,-2.0984915,0,0,0.002545714,-5.11E-05,-0.492213333,0,9.78E-05,0,0.010583111,0,0.007552545,0.009410667,0.047624,-0.027392419,0,0.84795256,0.139803241,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,4400,3300,0.102098183,2.286,AX,CA,-1.89619915,0.125,1.0000000,NEUTRAL,LOSS,NEUTRAL
